sample_id,image_path,label,label_id,split,source,confidence,sample_weight,sha256,width,height,prob_Happy,prob_Sad,prob_Angry,prob_Fear,votes,confidence_a,confidence_b,confidence_c
consensus_3of3_c060_00005825,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\Tree\hf_train_Tree_12_F_13938_007_038.jpg,Sad,1,train,consensus_huggingface,0.8306891322135925,0.8306891322135925,7307add703c47779f9058bc63d984b1e8fd766a3105209fec3d3e545b97c2f3b,1280,1280,,,,,3.0,0.8306891322135925,0.8958500027656555,0.9
consensus_3of3_c060_00005826,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\MaleFigure\hf_train_MaleFigure_12_M_00254_037_036.jpg,Sad,1,train,consensus_huggingface,0.8303923606872559,0.8303923606872559,d025dd4b41fdbcb945c8744284554878a2728ab0fc66e8b7b2fbad95699aa9a5,1280,1280,,,,,3.0,0.8303923606872559,0.9012078046798706,0.9
consensus_3of3_c060_00005827,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\MaleFigure\hf_train_MaleFigure_13_M_08499_010_061.jpg,Sad,1,train,consensus_huggingface,0.8290283679962158,0.8290283679962158,9564457d3263c298f3d7f912b64a4a46e87d7890d10fb0c91e6aac00fdc9634c,1280,1280,,,,,3.0,0.8290283679962158,0.9594539999961852,0.9
consensus_3of3_c060_00005828,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\107-3E-1119-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8282017707824707,0.8282017707824707,09b0cc355d841372aa3c2b2c3f8bd22fd53fbef29661c24ff903c00f163eff2d,512,362,,,,,3.0,0.9313841462135316,0.8282017707824707,0.9
consensus_3of3_c060_00005829,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\103-2Z-938-F-H.jpg,Sad,1,train,consensus_dataset_images,0.8279654383659363,0.8279654383659363,0798403e29f2af379227c0abc946e2a04a64bda810afe589db6f927601d0f2d1,512,362,,,,,3.0,0.8279654383659363,0.8746181726455688,0.9
consensus_3of3_c060_00005830,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\110-4Z-377-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8274326324462891,0.8274326324462891,077e0c1c705e9c69de99883bd9caa6baf6c80d6ad5adc7318a03f61441c43f04,512,362,,,,,3.0,0.9494263529777528,0.8274326324462891,0.9
consensus_3of3_c060_00005831,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\103-3B-170-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8272243142127991,0.8272243142127991,5b04f3965c36c0be764e4e40cec73117542fd66ed52cc39a2f1a275d7a7d7dbc,512,362,,,,,3.0,0.8272243142127991,0.8865899443626404,0.9
consensus_3of3_c060_00005832,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\206-5A-505-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8266879320144653,0.8266879320144653,77c1d51804bcc93deba6eafe3105950f6e14564f2e8c178b392e022a54625a16,512,362,,,,,3.0,0.9218360781669616,0.8266879320144653,0.9
consensus_3of3_c060_00005833,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\MaleFigure\hf_train_MaleFigure_11_M_03411_018_001.jpg,Sad,1,train,consensus_huggingface,0.8266263008117676,0.8266263008117676,73beeb3e72eee027e1de6ba7b863f6c25d70c7de1ab0f38c1eddbeff6cb2b7e5,1280,1280,,,,,3.0,0.8266263008117676,0.9607714414596558,0.9
consensus_3of3_c060_00005834,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\MaleFigure\hf_train_MaleFigure_11_F_09266_033_063.jpg,Sad,1,train,consensus_huggingface,0.8263558149337769,0.8263558149337769,b9c65472b399b9beba1c61634c180e082fc1c6fe1c10e25739aa040cecd883bd,1280,1280,,,,,3.0,0.8263558149337769,0.985686719417572,0.9
consensus_3of3_c060_00005835,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\MaleFigure\hf_train_MaleFigure_13_M_11652_012_079.jpg,Sad,1,train,consensus_huggingface,0.8261206150054932,0.8261206150054932,f4ac833fd57e2e10ccc179b7e2f5c7dab13e4266034ba79df7763c88ebd13797,1280,1280,,,,,3.0,0.8261206150054932,0.9115602970123292,0.9
consensus_3of3_c060_00005836,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\106-3G-409-M-H.jpg,Sad,1,train,consensus_dataset_images,0.8259543776512146,0.8259543776512146,f65104161f184e23308343154acb71c53bfc2b69e399565fbb093ca138517f28,512,362,,,,,3.0,0.9153435230255128,0.8259543776512146,0.9
consensus_3of3_c060_00005837,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\MaleFigure\hf_train_MaleFigure_9_F_00549_046_070.jpg,Sad,1,train,consensus_huggingface,0.825879693031311,0.825879693031311,8e77fadcac359f8a08486f09175a48bbaa41250ab800664be18a482c52091d5d,1280,1280,,,,,3.0,0.825879693031311,0.9886716604232788,0.9
consensus_3of3_c060_00005838,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\105-1C-1089-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8257848024368286,0.8257848024368286,b9c33e86af60cd930152ba1f08e4c1d862985d810a91d1d3141ab210edd0dd8a,512,362,,,,,3.0,0.912255883216858,0.8257848024368286,0.9
consensus_3of3_c060_00005839,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\107-3F-542-M-H.jpg,Sad,1,train,consensus_dataset_images,0.8257763981819153,0.8257763981819153,b355b357ce3ea4fcc4955846a58d745fd36dcd50e526a17f46ad1ceefabf625e,512,362,,,,,3.0,0.9410756230354308,0.8257763981819153,0.9
consensus_3of3_c060_00005840,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\280-6E-922-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8255351781845093,0.8255351781845093,fce291e0eafd288837d7e5242b77f168706ba4e20befc380fac144efe3e10030,512,362,,,,,3.0,0.9843606352806092,0.8255351781845093,0.9
consensus_3of3_c060_00005841,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\FemaleFigure\hf_train_FemaleFigure_13_M_04189_003_051.jpg,Sad,1,train,consensus_huggingface,0.8255111575126648,0.8255111575126648,9762edfcedea3e4d762407115f667da95a6e08811612159b06515ed9a94d8a67,1280,1280,,,,,3.0,0.8255111575126648,0.9531809091567992,0.9
consensus_3of3_c060_00005842,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\FemaleFigure\hf_train_FemaleFigure_10_F_02475_005_007.jpg,Sad,1,train,consensus_huggingface,0.8250903487205505,0.8250903487205505,51d1b6d624c34b934a964bb5d30ab8eab8df01d4be3cac0b4844f47e52cbd830,1280,1280,,,,,3.0,0.8250903487205505,0.9898764491081238,0.9
consensus_3of3_c060_00005843,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\test\Secondary\230-6C-1657-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8247091174125671,0.8247091174125671,c311b73752e059ccc654b4d3f8644aba17bb6df9e6465d72c9d465b97f668546,512,366,,,,,3.0,0.8247091174125671,0.8601964116096497,0.9
consensus_3of3_c060_00005844,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\FemaleFigure\hf_train_FemaleFigure_9_F_09604_046_047.jpg,Sad,1,train,consensus_huggingface,0.8245962858200073,0.8245962858200073,0fdcb5739f80de585575b996fbce509c2ca7f53c23d3a9465cefa1831af610aa,1280,1280,,,,,3.0,0.8245962858200073,0.9032161235809326,0.9
consensus_3of3_c060_00005845,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\FemaleFigure\hf_train_FemaleFigure_12_M_05797_038_038.jpg,Sad,1,train,consensus_huggingface,0.8245299458503723,0.8245299458503723,32214f257c0ea431410292c21bb025d2ecd51b836c3bd2cffbf907c3f96b805d,1280,1280,,,,,3.0,0.8602802157402039,0.8245299458503723,0.9
consensus_3of3_c060_00005846,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\110-4Z-805-F-H.jpg,Sad,1,train,consensus_dataset_images,0.8232969641685486,0.8232969641685486,6d520bba06581bd087cf71f01fc19d8b89476cdf82cb579e7b5542d138186548,512,362,,,,,3.0,0.9661012887954712,0.8232969641685486,0.9
consensus_3of3_c060_00005847,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\240-7C-644-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8230772018432617,0.8230772018432617,6ec1fa48c0ed24667344088a774a6771adb306102f900761643986daf218f62b,512,362,,,,,3.0,0.8230772018432617,0.9416522979736328,0.9
consensus_3of3_c060_00005848,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\216-8D-1156-F-H.jpg,Sad,1,train,consensus_dataset_images,0.8228017687797546,0.8228017687797546,87d3101daee77e8928fb9557d3cb6ceed6082927b3e15c546b892c7093fbdb3b,512,362,,,,,3.0,0.939853310585022,0.8228017687797546,0.9
consensus_3of3_c060_00005849,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\FemaleFigure\hf_train_FemaleFigure_13_M_00356_000_083.jpg,Sad,1,train,consensus_huggingface,0.8222445249557495,0.8222445249557495,447c7ccde4570f9ed9308e5635c4492f39dbd8dbc04299f27d1f16d411ba1123,1280,1280,,,,,3.0,0.8222445249557495,0.9025995135307312,0.9
consensus_3of3_c060_00005850,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\test\Secondary\280-6H-1274-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8221234083175659,0.8221234083175659,4197f6fe57ef4b8faf4d4da892a271fac88ea78bd8ffeb0a3873e52500c58d94,512,362,,,,,3.0,0.9516697525978088,0.8221234083175659,0.9
consensus_3of3_c060_00005851,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\FemaleFigure\hf_train_FemaleFigure_8_F_03133_032_003.jpg,Sad,1,train,consensus_huggingface,0.8212325572967529,0.8212325572967529,597f1021c6583f17a8e95ddc6dfea363c0758701b99d6fff4095d7c00089cd38,1280,1280,,,,,3.0,0.8212325572967529,0.956505298614502,0.9
consensus_3of3_c060_00005852,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\MaleFigure\hf_train_MaleFigure_12_M_08568_044_013.jpg,Sad,1,train,consensus_huggingface,0.8209415078163147,0.8209415078163147,37fbf69d4bf61a9e203b755074f45f39e8548f0963ad3162452ea5827be10346,1280,1280,,,,,3.0,0.8266652822494507,0.8209415078163147,0.9
consensus_3of3_c060_00005853,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\205-8G-611-M-H.jpg,Sad,1,train,consensus_dataset_images,0.8197203278541565,0.8197203278541565,816f90c2f5a8df55ea893f25daa265c9e06f2c23461c077bc868c6b63de615d0,512,362,,,,,3.0,0.8197203278541565,0.9891303777694702,0.9
consensus_3of3_c060_00005854,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\test\Primary\105-4E-1160-M-H.jpg,Sad,1,train,consensus_dataset_images,0.819242000579834,0.819242000579834,534ef2df9f29cd6853927ff79359e47d81051be22131bbfc4882a5232e83969e,512,362,,,,,3.0,0.9294171929359436,0.819242000579834,0.9
consensus_3of3_c060_00005855,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\MaleFigure\hf_train_MaleFigure_11_M_01301_016_019.jpg,Sad,1,train,consensus_huggingface,0.8192026615142822,0.8192026615142822,544e3f67683005f299c43f0aaa8d785360293515a695657e849985ceac9f6282,1280,1280,,,,,3.0,0.8386915326118469,0.8192026615142822,0.9
consensus_3of3_c060_00005856,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\110-4Z-2895-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8188832402229309,0.8188832402229309,aeea3090b41d5fcd7996e7502dc291399141e19f1b4c817fe92ae585c7326049,512,362,,,,,3.0,0.8188832402229309,0.8665168881416321,0.95
consensus_3of3_c060_00005857,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\112-3C-585-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8186774253845215,0.8186774253845215,2d3cba81f0d3b44e853d9383056f4bca23488fc8d1de94cb9e61f7cd1f9ffc88,512,362,,,,,3.0,0.9628428816795348,0.8186774253845215,0.9
consensus_3of3_c060_00005858,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\206-6F-979-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8186647295951843,0.8186647295951843,58e6c24a112c1ea7b90b6132acec1e7024e845c164e0d04260419559f22803b5,512,362,,,,,3.0,0.9715936183929444,0.8186647295951843,0.9
consensus_3of3_c060_00005859,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\250-8F-709-M-S.jpg,Sad,1,train,consensus_dataset_images,0.8182235360145569,0.8182235360145569,47255b811b599ec12102b3516246b7ec13a5f14aff20e58a63eeccf19f05318a,512,362,,,,,3.0,0.8182235360145569,0.9036203026771544,0.9
consensus_3of3_c060_00005860,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\205-7C-331-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8181608319282532,0.8181608319282532,7cb95466384b300a5ccc4cadd08e6d0e921931808128c3ec97a739e32107740d,512,362,,,,,3.0,0.9014127254486084,0.8181608319282532,0.9
consensus_3of3_c060_00005861,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\FemaleFigure\hf_train_FemaleFigure_13_M_04889_004_001.jpg,Sad,1,train,consensus_huggingface,0.818021833896637,0.818021833896637,6a999928c999bd1e9e0a592edb178bd6826d4c9c1a163f6d9a9f5ab1008bf1ce,1280,1280,,,,,3.0,0.818021833896637,0.9897931814193726,0.9
consensus_3of3_c060_00005862,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\FemaleFigure\hf_train_FemaleFigure_9_F_10610_046_086.jpg,Sad,1,train,consensus_huggingface,0.817261815071106,0.817261815071106,172bcaa7314be91b56de83ecf68ed746348053175513e160a19c27234081ce95,1280,1280,,,,,3.0,0.817261815071106,0.8970053195953369,0.9
consensus_3of3_c060_00005863,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\102-3F-587-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8168132305145264,0.8168132305145264,22ca82f25308c39e998f8dff82b60300e96bc8c26215d5e87459b7b53b62a3c0,512,362,,,,,3.0,0.9479836821556092,0.8168132305145264,0.9
consensus_3of3_c060_00005864,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\106-4C-757-M-S.jpg,Sad,1,train,consensus_dataset_images,0.8167371153831482,0.8167371153831482,63f4a0ba3f935013e2dd95d4c4625f1b5a1e8a813cf150b247ddd6ca1df84b73,512,362,,,,,3.0,0.9802799224853516,0.8167371153831482,0.9
consensus_3of3_c060_00005865,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\205-7Q-315-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8165280818939209,0.8165280818939209,e2f326cef542177165151cdaa4558113222c9a48eb9e300e69a2b557270bbd1b,512,362,,,,,3.0,0.90689879655838,0.8165280818939209,0.9
consensus_3of3_c060_00005866,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\214-6F-1576-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8163100481033325,0.8163100481033325,59d3a379439724b31b3caa18fbe1a307b3a0a68c9690c3516d237566b90afca6,512,362,,,,,3.0,0.9331557154655457,0.8163100481033325,0.9
consensus_3of3_c060_00005867,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\103-4C-1430-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8162297010421753,0.8162297010421753,38adb91692e029873957fd0ed07dff1f9b02f97b82a82e3e927d684d9f12dab5,512,362,,,,,3.0,0.8778559565544128,0.8162297010421753,0.9
consensus_3of3_c060_00005868,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\112-3F-819-F-H.jpg,Sad,1,train,consensus_dataset_images,0.8160310983657837,0.8160310983657837,b3689090f611bcbe1b3e02177da54639b9539b80c96fee4f3cf316a23fa69f87,512,362,,,,,3.0,0.9615954756736756,0.8160310983657837,0.9
consensus_3of3_c060_00005869,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\test\Secondary\205-8C-380-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8153950572013855,0.8153950572013855,24e160858eec603502a22de88d5a69b2af51ab4c8bf7bf141fab99b0591ad99a,512,362,,,,,3.0,0.9491751790046692,0.8153950572013855,0.9
consensus_3of3_c060_00005870,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\105-3A-282-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8150379657745361,0.8150379657745361,d5d11c647a9b134057959dab76383f49dbb16195594870cdc8bdd8e7429d09d8,512,362,,,,,3.0,0.9242346882820128,0.8150379657745361,0.9
consensus_3of3_c060_00005871,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\206-6Z-244-M-S.jpg,Sad,1,train,consensus_dataset_images,0.8148711323738098,0.8148711323738098,49a961a97974ea840857641946c7444ba7e2456fe9741cf97d4c9631e9cd21ac,512,362,,,,,3.0,0.9438751339912416,0.8148711323738098,0.9
consensus_3of3_c060_00005872,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\205-8H-863-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8140897750854492,0.8140897750854492,96e4f89e83ae99607fd34e385efec450f91560df76b8a135826c8a11a879c717,512,362,,,,,3.0,0.9301106929779052,0.8140897750854492,0.9
consensus_3of3_c060_00005873,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\FemaleFigure\hf_train_FemaleFigure_12_M_10750_042_065.jpg,Sad,1,train,consensus_huggingface,0.813701331615448,0.813701331615448,54a67cfbd38bd3e26770563766aa907b927aca52ec314b9e4360b5c7b353a335,1280,1280,,,,,3.0,0.813701331615448,0.9773634672164916,0.9
consensus_3of3_c060_00005874,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\280-7C-1263-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8132128119468689,0.8132128119468689,96a5680df4e89fec57242a838f80b3d308b3f73d6ca2ac252e628dcbc3d28762,512,362,,,,,3.0,0.8132128119468689,0.86744225025177,0.9
consensus_3of3_c060_00005875,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\MaleFigure\hf_train_MaleFigure_10_M_08510_003_057.jpg,Sad,1,train,consensus_huggingface,0.812912106513977,0.812912106513977,566aa6c93fa5bba8cd9d99013576cfb93c65209cc0963fcf455d8d3cf2c4329a,1280,1280,,,,,3.0,0.812912106513977,0.9129143953323364,0.9
consensus_3of3_c060_00005876,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\MaleFigure\hf_train_MaleFigure_10_M_12946_006_073.jpg,Sad,1,train,consensus_huggingface,0.8125937581062317,0.8125937581062317,672d348b4eacb1412d6ad76510d5376182f5302f7375cb633f3039838701fd3e,1280,1280,,,,,3.0,0.8125937581062317,0.9711557030677797,0.9
consensus_3of3_c060_00005877,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\MaleFigure\hf_train_MaleFigure_10_M_07125_002_037.jpg,Sad,1,train,consensus_huggingface,0.8122687339782715,0.8122687339782715,30f795ca3d33c2b7557aaa45be86032cac601326a151381ecb00ddc9d6dc0aa2,1280,1280,,,,,3.0,0.8122687339782715,0.943511426448822,0.9
consensus_3of3_c060_00005878,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\105-1F-201-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8122293949127197,0.8122293949127197,a68e1071b079625ee1e21f16c624c945aa2a38b54a3ba21e3bd0915904078a50,512,362,,,,,3.0,0.8908402323722839,0.8122293949127197,0.9
consensus_3of3_c060_00005879,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\206-5D-891-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8118535876274109,0.8118535876274109,84287e165863f651bfd8d9322f574e57a35bf6ef989f14b4530faf6f654b638c,512,362,,,,,3.0,0.922946274280548,0.8118535876274109,0.9
consensus_3of3_c060_00005880,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\215-7Z-611-M-H.jpg,Sad,1,train,consensus_dataset_images,0.81178879737854,0.81178879737854,32571334e6ba5c0e6debffe4c31b7ce8706c715eebde35e16b51993c5cd03512,512,362,,,,,3.0,0.8178458213806152,0.81178879737854,0.9
consensus_3of3_c060_00005881,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\280-5F-2109-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8117424845695496,0.8117424845695496,bc14fa3f1f4c92e0c5ed71b78f33889ce0a3ec1756e3a737764295564e85cfb8,512,362,,,,,3.0,0.8765547871589661,0.8117424845695496,0.9
consensus_3of3_c060_00005882,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\MaleFigure\hf_train_MaleFigure_12_M_01755_038_062.jpg,Sad,1,train,consensus_huggingface,0.8117355704307556,0.8117355704307556,13eed9ecaa0ad7296010daefca2d96e47163a7e456ff3205059dfb9d303ac047,1280,1280,,,,,3.0,0.8117355704307556,0.936015248298645,0.9
consensus_3of3_c060_00005883,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\MaleFigure\hf_train_MaleFigure_11_M_11782_024_091.jpg,Sad,1,train,consensus_huggingface,0.8115828633308411,0.8115828633308411,152e9ecb2b7e86fa1927fc0c082d4a048901424fe1bbbf87ecf947a784156453,1280,1280,,,,,3.0,0.8115828633308411,0.9153684973716736,0.9
consensus_3of3_c060_00005884,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\112-3D-875-M-H.jpg,Sad,1,train,consensus_dataset_images,0.8113917112350464,0.8113917112350464,4fb1d4688f5ef975f7385bf9307246f8617e08444e2a68571774c154948be899,512,362,,,,,3.0,0.8377099633216858,0.8113917112350464,0.9
consensus_3of3_c060_00005885,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\105-3A-570-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8110066056251526,0.8110066056251526,c85703713df6d099ca82b3a099c7f8b038c54ce732643f9450b8338b6f1d110a,512,362,,,,,3.0,0.8549697995185852,0.8110066056251526,0.9
consensus_3of3_c060_00005886,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\MaleFigure\hf_train_MaleFigure_13_F_08724_021_090.jpg,Sad,1,train,consensus_huggingface,0.810302734375,0.810302734375,002e8111f2812fca2edc07ec6cdb2958054049597e5df7d7b943667e3702730d,1280,1280,,,,,3.0,0.810302734375,0.9842198491096495,0.9
consensus_3of3_c060_00005887,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\280-7Q-889-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8096063137054443,0.8096063137054443,12f352f26dce0673eed0347d85182029cbbbe547310677b102b8742b5b112b6e,512,362,,,,,3.0,0.973125457763672,0.8096063137054443,0.9
consensus_3of3_c060_00005888,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\103-3G-868-M-S.jpg,Sad,1,train,consensus_dataset_images,0.8095502853393555,0.8095502853393555,385a3041d9d5feba56cf45c809ba18eb65fac468ad903b87bb012681a7997808,512,362,,,,,3.0,0.9199883341789246,0.8095502853393555,0.9
consensus_3of3_c060_00005889,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\test\Primary\108-4B-567-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8092419505119324,0.8092419505119324,a4821349ff3e4eb4e17f989f05ddc282f07ebfa51fd3c9fe4b3497273437fcc3,512,362,,,,,3.0,0.9687230587005616,0.8092419505119324,0.9
consensus_3of3_c060_00005890,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\test\Secondary\214-6H-495-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8090936541557312,0.8090936541557312,fea92a74973041fc5fbb2ffc467cdfddc15f5b64755c9e5fd2ce3faf953cd604,512,362,,,,,3.0,0.8090936541557312,0.8529972434043884,0.9
consensus_3of3_c060_00005891,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\250-5C-1143-M-S.jpg,Sad,1,train,consensus_dataset_images,0.8087460398674011,0.8087460398674011,70674dae04ea088b8feeefc3edb9a78d2a25552b9bfb34f0155fef2dd8ed5f50,512,362,,,,,3.0,0.9603137969970704,0.8087460398674011,0.9
consensus_3of3_c060_00005892,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\103-4H-874-M-S.jpg,Sad,1,train,consensus_dataset_images,0.8078277707099915,0.8078277707099915,ef3c8e98974539be2fdc1cf803de75c5b1db4f07e65fc2ad43cd76512cab7b25,512,362,,,,,3.0,0.982069194316864,0.8078277707099915,0.9
consensus_3of3_c060_00005893,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\110-3H-596-M-S.jpg,Sad,1,train,consensus_dataset_images,0.8074625134468079,0.8074625134468079,f82bbbd1637587096b2749bfd917fb2f579046a2181e5c34b3dfe781dc4207cd,512,362,,,,,3.0,0.9396514892578124,0.8074625134468079,0.9
consensus_3of3_c060_00005894,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\103-2N-1799-M-S.jpg,Sad,1,train,consensus_dataset_images,0.807075023651123,0.807075023651123,bc5c19ae200bf82f5e8464a4ef2e6192345daa13d17b96b0e2f6099cbbc9616c,512,362,,,,,3.0,0.8284485340118408,0.807075023651123,0.9
consensus_3of3_c060_00005895,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\102-4B-667-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8054960370063782,0.8054960370063782,7d0a32bb272641f0cf95043119e1688626fe173d23f20772472bc4e528b28815,512,362,,,,,3.0,0.9116910696029664,0.8054960370063782,0.9
consensus_3of3_c060_00005896,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\206-5D-397-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8044497966766357,0.8044497966766357,0e5c445f0572bb6202551ca8bd6fd13a24f91d5939fac21cf277647700d09de8,512,362,,,,,3.0,0.8044497966766357,0.9261086583137512,0.9
consensus_3of3_c060_00005897,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\205-7A-95-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8041136860847473,0.8041136860847473,776678a44907a45f50a6a2ec8beec7036f57753595f41720ae89479bf49cbb62,512,362,,,,,3.0,0.9723351001739502,0.8041136860847473,0.95
consensus_3of3_c060_00005898,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\214-5A-608-F-S.jpg,Sad,1,train,consensus_dataset_images,0.8039972186088562,0.8039972186088562,0a586cb33ff6c420b832003c08539194cc56e55f0c5dae3e35c8e628c7e0463a,512,362,,,,,3.0,0.8753131031990051,0.8039972186088562,0.9
