sample_id,image_path,label,label_id,split
214-7B-508-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-7B-508-M-S.jpg,Fear,3,train
214-7E-788-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-7E-788-F-S.jpg,Fear,3,train
214-7F-1256-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-7F-1256-M-S.jpg,Fear,3,test
214-7I-1295-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-7I-1295-F-S.jpg,Fear,3,train
214-7N-1047-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-7N-1047-F-S.jpg,Fear,3,train
214-7N-1419-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-7N-1419-F-S.jpg,Fear,3,test
214-7N-1909-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-7N-1909-F-S.jpg,Fear,3,train
214-7O-180-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-7O-180-F-S.jpg,Fear,3,val
214-7X-953-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-7X-953-F-S.jpg,Fear,3,val
214-8H-1430-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-8H-1430-F-H.jpg,Fear,3,train
214-8J-31-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-8J-31-F-S.jpg,Fear,3,train
216-5A-1676-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\216-5A-1676-M-S.jpg,Fear,3,train
216-5A-2578-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\216-5A-2578-F-S.jpg,Fear,3,val
216-5A-2792-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\216-5A-2792-F-S.jpg,Fear,3,train
216-5A-452-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\216-5A-452-F-S.jpg,Fear,3,train
216-5Z-693-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\216-5Z-693-F-S.jpg,Fear,3,test
216-7B-2594-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\216-7B-2594-F-S.jpg,Fear,3,train
216-8A-1526-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\216-8A-1526-F-S.jpg,Fear,3,train
216-8B-1592-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\216-8B-1592-F-S.jpg,Fear,3,train
216-8B-2429-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\216-8B-2429-F-H.jpg,Fear,3,train
230-5B-1909-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-5B-1909-M-S.jpg,Fear,3,train
230-5B-379-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-5B-379-F-S.jpg,Fear,3,val
230-5G-241-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-5G-241-M-H.jpg,Fear,3,train
230-5G-241-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-5G-241-M-S.jpg,Fear,3,train
230-5G-295-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-5G-295-F-S.jpg,Fear,3,val
230-6C-61-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-6C-61-F-S.jpg,Fear,3,train
230-6C-634-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-6C-634-M-S.jpg,Fear,3,train
230-6C-711-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-6C-711-F-S.jpg,Fear,3,train
230-7A-574-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-7A-574-F-S.jpg,Fear,3,train
230-7B-149-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-7B-149-F-S.jpg,Fear,3,val
230-7B-191-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-7B-191-M-S.jpg,Fear,3,train
230-7B-414-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-7B-414-F-S.jpg,Fear,3,test
230-7C-1042-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-7C-1042-M-S.jpg,Fear,3,train
230-7C-1858-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-7C-1858-F-S.jpg,Fear,3,train
230-7C-242-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-7C-242-M-S.jpg,Fear,3,train
230-7E-1610-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-7E-1610-F-S.jpg,Fear,3,test
230-7F-1634-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-7F-1634-F-S.jpg,Fear,3,val
230-7F-427-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-7F-427-M-S.jpg,Fear,3,train
230-8A-423-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-8A-423-M-S.jpg,Fear,3,train
230-8C-366-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-8C-366-M-S.jpg,Fear,3,test
230-8C-59-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-8C-59-F-H.jpg,Fear,3,val
230-8C-735-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\230-8C-735-F-H.jpg,Fear,3,test
240-5E-887-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\240-5E-887-F-S.jpg,Fear,3,val
240-6C-435-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\240-6C-435-F-S.jpg,Fear,3,val
240-6E-799-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\240-6E-799-M-S.jpg,Fear,3,test
240-7C-140-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\240-7C-140-F-S.jpg,Fear,3,test
240-8B-363-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\240-8B-363-F-S.jpg,Fear,3,train
250-5A-209-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-5A-209-F-S.jpg,Fear,3,val
250-5A-379-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-5A-379-M-S.jpg,Fear,3,train
250-5A-660-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-5A-660-F-S.jpg,Fear,3,train
250-5C-1134-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-5C-1134-F-H.jpg,Fear,3,test
250-5C-1913-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-5C-1913-F-S.jpg,Fear,3,test
250-5D-1496-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-5D-1496-F-S.jpg,Fear,3,val
250-5H-1185-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-5H-1185-F-S.jpg,Fear,3,train
250-5H-712-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-5H-712-F-S.jpg,Fear,3,train
250-5K-2269-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-5K-2269-F-S.jpg,Fear,3,train
250-6F-98-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-6F-98-M-S.jpg,Fear,3,train
250-6G-1246-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-6G-1246-M-S.jpg,Fear,3,test
250-6L-1046-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-6L-1046-F-S.jpg,Fear,3,val
250-6L-109-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-6L-109-F-S.jpg,Fear,3,train
250-6L-852-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-6L-852-F-S.jpg,Fear,3,train
250-6Q-1111-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-6Q-1111-F-S.jpg,Fear,3,train
250-6Q-1400-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-6Q-1400-M-S.jpg,Fear,3,train
250-6Q-1767-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-6Q-1767-F-H.jpg,Fear,3,val
250-6Q-1767-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-6Q-1767-F-S.jpg,Fear,3,test
250-6Q-391-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-6Q-391-F-S.jpg,Fear,3,train
250-6Q-912-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-6Q-912-M-S.jpg,Fear,3,train
250-7A-1294-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-7A-1294-M-S.jpg,Fear,3,train
250-7E-917-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-7E-917-M-S.jpg,Fear,3,train
250-7G-160-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-7G-160-F-H.jpg,Fear,3,val
250-7G-389-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-7G-389-M-S.jpg,Fear,3,train
250-8C-483-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-8C-483-F-S.jpg,Fear,3,val
250-8F-709-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-8F-709-M-S.jpg,Fear,3,test
250-8J-142-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-8J-142-M-S.jpg,Fear,3,val
250-8J-524-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-8J-524-F-S.jpg,Fear,3,train
250-8K-452-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\250-8K-452-M-S.jpg,Fear,3,val
280-5A-1179-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-5A-1179-F-S.jpg,Fear,3,test
280-5A-2167-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-5A-2167-F-S.jpg,Fear,3,train
280-5A-928-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-5A-928-F-S.jpg,Fear,3,test
280-5H-1124-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-5H-1124-F-S.jpg,Fear,3,train
280-5K-1739-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-5K-1739-F-S.jpg,Fear,3,val
280-5M-1757-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-5M-1757-F-S.jpg,Fear,3,train
280-5M-935-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-5M-935-F-S.jpg,Fear,3,val
280-5N-1510-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-5N-1510-F-S.jpg,Fear,3,train
280-6A-1240-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-6A-1240-F-S.jpg,Fear,3,train
280-6C-1405-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-6C-1405-M-S.jpg,Fear,3,test
280-6E-474-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-6E-474-F-S.jpg,Fear,3,train
280-6F-832-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-6F-832-M-S.jpg,Fear,3,val
280-6G-1456-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-6G-1456-F-S.jpg,Fear,3,test
280-6H-534-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-6H-534-F-S.jpg,Fear,3,train
280-6H-602-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-6H-602-M-S.jpg,Fear,3,val
280-6H-781-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-6H-781-F-S.jpg,Fear,3,train
280-6K-14-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-6K-14-M-S.jpg,Fear,3,train
280-6L-1277-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-6L-1277-F-H.jpg,Fear,3,val
280-6M-1150-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-6M-1150-F-S.jpg,Fear,3,train
280-7C-118-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-7C-118-F-S.jpg,Fear,3,train
280-7C-1790-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-7C-1790-M-S.jpg,Fear,3,val
280-7Q-1079-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-7Q-1079-F-S.jpg,Fear,3,train
280-8E-616-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-8E-616-M-S.jpg,Fear,3,train
280-8H-1109-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\280-8H-1109-F-S.jpg,Fear,3,train
101-1B-48-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-1B-48-M-H.jpg,Happy,0,train
101-1C-103-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-1C-103-M-H.jpg,Happy,0,test
101-1C-222-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-1C-222-F-H.jpg,Happy,0,train
101-1D-1124-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-1D-1124-F-H.jpg,Happy,0,train
101-1D-361-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-1D-361-F-H.jpg,Happy,0,train
101-1E-610-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-1E-610-M-H.jpg,Happy,0,train
101-1H-675-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-1H-675-F-H.jpg,Happy,0,train
101-1Q-446-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-1Q-446-F-H.jpg,Happy,0,train
101-2A-1270-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-2A-1270-M-S.jpg,Happy,0,train
101-2B-907-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-2B-907-M-H.jpg,Happy,0,val
101-2H-201-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-2H-201-F-H.jpg,Happy,0,train
101-2H-410-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-2H-410-M-H.jpg,Happy,0,train
101-2H-85-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-2H-85-F-H.jpg,Happy,0,train
101-2Z-7-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-2Z-7-M-H.jpg,Happy,0,test
101-3F-402-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-3F-402-M-H.jpg,Happy,0,train
101-3I-540-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-3I-540-M-H.jpg,Happy,0,val
101-4C-467-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\101-4C-467-F-H.jpg,Happy,0,train
102-1A-838-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-1A-838-F-H.jpg,Happy,0,train
102-1C-358-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-1C-358-F-H.jpg,Happy,0,train
102-1C-777-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-1C-777-F-H.jpg,Happy,0,val
102-1C-82-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-1C-82-M-H.jpg,Happy,0,test
102-2B-824-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-2B-824-M-H.jpg,Happy,0,test
102-2B-886-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-2B-886-F-H.jpg,Happy,0,train
102-2F-446-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-2F-446-F-H.jpg,Happy,0,train
102-3C-653-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-3C-653-F-H.jpg,Happy,0,train
102-3E-588-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-3E-588-F-S.jpg,Happy,0,train
102-3F-668-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-3F-668-M-H.jpg,Happy,0,train
102-3G-529-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-3G-529-F-H.jpg,Happy,0,train
102-3G-700-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-3G-700-F-H.jpg,Happy,0,train
102-4A-185-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-4A-185-F-H.jpg,Happy,0,val
102-4A-454-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-4A-454-M-H.jpg,Happy,0,train
102-4B-180-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-4B-180-F-H.jpg,Happy,0,val
102-4B-43-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-4B-43-M-H.jpg,Happy,0,train
102-4C-888-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-4C-888-M-H.jpg,Happy,0,train
102-4D-365-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-4D-365-M-H.jpg,Happy,0,test
102-4D-767-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-4D-767-M-H.jpg,Happy,0,train
102-4D-87-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-4D-87-F-H.jpg,Happy,0,train
102-4E-166-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\102-4E-166-M-H.jpg,Happy,0,val
103-1A-1272-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\103-1A-1272-F-H.jpg,Happy,0,train
103-2O-1596-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\103-2O-1596-F-H.jpg,Happy,0,train
103-3C-1947-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\103-3C-1947-M-H.jpg,Happy,0,train
103-3C-914-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\103-3C-914-M-H.jpg,Happy,0,train
103-3G-1065-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\103-3G-1065-F-H.jpg,Happy,0,train
103-3G-1383-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\103-3G-1383-F-H.jpg,Happy,0,train
103-3G-1468-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\103-3G-1468-F-H.jpg,Happy,0,val
103-3H-2069-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\103-3H-2069-F-H.jpg,Happy,0,train
103-4C-410-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\103-4C-410-F-H.jpg,Happy,0,train
103-4L-1103-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\103-4L-1103-M-H.jpg,Happy,0,train
103-4N-899-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\103-4N-899-M-H.jpg,Happy,0,test
103-4O-1880-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\103-4O-1880-M-H.jpg,Happy,0,test
103-4P-473-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\103-4P-473-F-H.jpg,Happy,0,test
104-2A-96-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-2A-96-F-H.jpg,Happy,0,train
104-2C-306-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-2C-306-F-H.jpg,Happy,0,test
104-2C-379-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-2C-379-F-S.jpg,Happy,0,val
104-2C-395-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-2C-395-F-H.jpg,Happy,0,test
104-2D-1262-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-2D-1262-F-H.jpg,Happy,0,train
104-2D-1268-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-2D-1268-M-H.jpg,Happy,0,train
104-2D-317-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-2D-317-F-H.jpg,Happy,0,train
104-2H-1208-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-2H-1208-F-S.jpg,Happy,0,test
104-2H-2009-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-2H-2009-F-S.jpg,Happy,0,train
104-2Q-1382-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-2Q-1382-F-H.jpg,Happy,0,train
104-2Z-846-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-2Z-846-F-H.jpg,Happy,0,train
104-3C-1368-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-3C-1368-F-H.jpg,Happy,0,train
104-3C-404-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-3C-404-F-H.jpg,Happy,0,train
104-3L-873-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-3L-873-M-H.jpg,Happy,0,train
104-3Z-153-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-3Z-153-M-H.jpg,Happy,0,train
104-3Z-1751-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-3Z-1751-F-H.jpg,Happy,0,train
104-4B-159-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-4B-159-F-H.jpg,Happy,0,train
104-4B-2535-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-4B-2535-M-H.jpg,Happy,0,train
104-4Z-313-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\104-4Z-313-F-H.jpg,Happy,0,train
105-1A-204-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-1A-204-F-H.jpg,Happy,0,val
105-1B-1034-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-1B-1034-F-H.jpg,Happy,0,test
105-1B-472-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-1B-472-F-H.jpg,Happy,0,train
105-1F-1124-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-1F-1124-M-H.jpg,Happy,0,val
105-1Z-562-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-1Z-562-M-H.jpg,Happy,0,train
105-1Z-567-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-1Z-567-M-H.jpg,Happy,0,train
105-2A-55-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-2A-55-F-H.jpg,Happy,0,val
105-2F-167-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-2F-167-F-H.jpg,Happy,0,train
105-3E-173-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-3E-173-M-H.jpg,Happy,0,train
105-3E-386-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-3E-386-M-H.jpg,Happy,0,train
105-4A-1070-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-4A-1070-M-H.jpg,Happy,0,test
105-4A-191-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-4A-191-F-H.jpg,Happy,0,train
105-4A-51-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-4A-51-F-H.jpg,Happy,0,train
105-4C-1098-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-4C-1098-F-H.jpg,Happy,0,train
105-4D-192-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-4D-192-F-H.jpg,Happy,0,train
105-4D-626-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-4D-626-M-H.jpg,Happy,0,train
105-4D-663-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-4D-663-M-H.jpg,Happy,0,val
105-4D-722-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-4D-722-M-H.jpg,Happy,0,test
105-4E-122-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-4E-122-M-H.jpg,Happy,0,test
105-4E-78-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-4E-78-M-H.jpg,Happy,0,train
105-4F-440-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-4F-440-F-H.jpg,Happy,0,val
105-4F-76-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\105-4F-76-M-H.jpg,Happy,0,test
106-3A-171-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\106-3A-171-F-H.jpg,Happy,0,train
106-3A-194-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\106-3A-194-F-H.jpg,Happy,0,train
106-3A-716-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\106-3A-716-F-H.jpg,Happy,0,val
106-3B-1752-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\106-3B-1752-F-H.jpg,Happy,0,train
106-3C-759-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\106-3C-759-F-H.jpg,Happy,0,train
106-3D-304-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\106-3D-304-M-H.jpg,Happy,0,val
106-3E-698-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\106-3E-698-F-H.jpg,Happy,0,val
106-3G-729-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\106-3G-729-F-H.jpg,Happy,0,test
106-4B-1015-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\106-4B-1015-M-H.jpg,Happy,0,train
106-4G-1769-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\106-4G-1769-M-H.jpg,Happy,0,train
106-4G-775-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\106-4G-775-M-H.jpg,Happy,0,test
